"gbifid","species","latitude","longitude","sampledate"
1099967795,"Elkalyce comyntas",41.76825,-71.403228,2015-06-27
1099967867,"Euphilotes bernardino",33.737342,-118.518274,2015-06-23
1099967892,"",37.872449,-119.371714,2015-06-25
1099967994,"Brephidium exilis",33.741304,-118.411212,2015-06-23
1099968043,"Strymon saepium",36.422878,-121.194883,2015-06-30
1099968049,"Celastrina ladon",32.694124,-94.175542,2015-04-30
1099968421,"Strymon melinus",32.583254,-97.136793,2015-07-01
1099968465,"Incisalia eryphon",37.727149,-119.574551,2015-06-26
1099968588,"Lycaena phlaeas",46.659709,-60.399791,2015-06-17
1099968652,"",37.705947,-119.588975,2015-06-27
1099968745,"Habrodais grunus",38.458495,-122.571609,2015-07-01
1099968796,"Mitoura nelsoni",38.588958,-122.529779,2015-07-01
1099968895,"Strymon melinus",37.656665,-77.552583,2015-07-01
1099969475,"Icaricia icarioides",37.850824,-119.660231,2015-06-27
1099969488,"",37.760593,-119.576942,2015-06-26
1099969879,"Callophrys spinetorum",36.021473,-112.261462,2015-07-02
1099969884,"Mitoura nelsoni",34.345462,-117.915213,2015-07-02
1099969885,"Echinargus isola",36.021959,-112.283299,2015-07-02
1099969887,"Leptotes marina",36.181266,-112.349707,2015-07-02
1099969894,"Strymon melinus",36.022006,-112.283312,2015-07-02
1099969976,"Strymon melinus",35.176546,-93.617206,2015-07-02
1099970601,"",38.48383,-122.717452,2015-07-03
1099970812,"Mitoura gryneus",35.509858,-93.323366,2015-07-03
1099970837,"",37.787942,-122.478195,2015-06-26
1099970998,"Strymon melinus",37.929396,-122.338836,2015-07-03
1099971201,"Cyaniris neglecta",43.714858,-72.907606,2015-07-03
1099971673,"Lycaena phlaeas",52.197901,24.086902,2015-07-03
1099971971,"Satyrium liparops",44.370263,-72.71003,2015-07-04
1099971975,"Elkalyce comyntas",37.792274,-84.593664,2015-07-04
1099972182,"Elkalyce comyntas",33.255831,-96.655077,2015-07-04
1099972789,"Strymon melinus",30.546036,-97.560535,2015-07-04
1099972829,"Strymon melinus",30.546168,-97.560583,2015-07-04
1099973099,"Glaucopsyche lygdamus",33.610062,-109.392446,2015-06-18
1099973145,"Celastrina ladon",37.685177,-122.429626,2015-07-05
1099973161,"Callophrys spinetorum",33.610062,-109.392446,2015-06-18
1099973237,"Mitoura gryneus",39.060534,-77.317314,2015-07-05
1099973890,"Elkalyce comyntas",43.618891,-73.062505,2015-07-05
1099973969,"",37.936122,-122.163039,2015-07-05
1099974007,"Satyrium calanus",41.580709,-83.593681,2015-07-06
1099974416,"Satyrium calanus",39.65488,-84.22702,2015-07-05
1099974524,"Strymon melinus",36.058042,-97.214455,2015-07-05
1099974737,"Elkalyce comyntas",39.687308,-78.3399,2015-07-03
1099974767,"Strymon melinus",32.753748,-96.851155,2015-07-06
1099975090,"Lycaena phlaeas",42.463203,-71.158285,2015-07-07
1099975120,"Satyrium calanus",42.46222,-71.158197,2015-07-07
1099975141,"Satyrium behrii",37.581192,-118.733008,2015-07-07
1099975144,"Elkalyce comyntas",42.46307,-71.158543,2015-07-07
1099975150,"Leptotes marina",37.450295,-118.579497,2015-07-07
1099975349,"Elkalyce comyntas",39.039186,-122.407951,2015-07-06
1099975569,"Thecla tetra",37.882729,-121.914704,2015-06-26
1099975592,"Strymon melinus",40.330703,-74.941005,2015-07-03
1099975962,"Brephidium exilis",37.624468,-122.138945,2015-07-07
1099976120,"Leptotes marina",32.652694,-116.101531,2015-07-03
1099976124,"Brephidium exilis",32.652694,-116.101531,2015-07-03
1099976268,"Echinargus isola",32.638111,-97.137642,2015-07-08
1099976364,"Satyrium calanus",42.214788,-71.117935,2015-06-27
1099976366,"Satyrium acadica",42.461903,-71.157203,2015-06-27
1099976370,"Satyrium liparops",42.461903,-71.157203,2015-06-27
1099976379,"Harkenclenus titus",42.461903,-71.157203,2015-06-27
1099976393,"Satyrium edwardsii",42.461903,-71.157203,2015-06-27
1099976397,"Strymon melinus",42.214788,-71.117935,2015-06-27
1099976424,"Satyrium edwardsii",42.461903,-71.157203,2015-06-27
1099976440,"Satyrium calanus",42.461903,-71.157203,2015-06-27
1099976524,"Strymon melinus",38.265702,-121.439292,2015-07-08
1099976614,"",44.957262,-73.15057,2015-06-27
1099976652,"Satyrium calanus",44.93867,-73.095454,2015-06-27
1099976719,"Hemiargus ceraunus",23.299,-106.44343,2015-07-08
1099976742,"Echinargus isola",37.507145,-118.205733,2015-07-08
1099976780,"Harkenclenus titus",44.74065,-91.864278,2015-07-08
1099977067,"Celastrina ladon",36.454807,-121.922278,2015-07-08
1099977200,"Elkalyce comyntas",44.737638,-91.86392,2015-07-08
1099977382,"Plebejus glandon",39.608353,-105.944626,2015-07-09
1099977496,"",38.082554,-121.275113,2015-07-09
1099977553,"Satyrium calanus",42.407947,-71.326114,2015-07-09
1806320740,"Hemiargus ceraunus",35.227224,-114.686735,2015-04-18
1806321029,"Lycaena nivalis",39.628453,-120.646042,2015-06-29
1806321054,"",37.767856,-119.549088,2015-06-27
1806321055,"",37.633494,-119.489118,2015-06-27
1806321072,"",39.497101,-120.281954,2015-07-11
1806326884,"Everes amyntula",39.03117,-117.025589,2015-06-19
1806326885,"Lycaeides melissa",39.03117,-117.025589,2015-06-03
1806363864,"",39.302956,-120.109684,2015-07-04
1572328477,"Ionolyce helicon",2.774481,102.194635,2015-04-15
1572346748,"Callophrys rubi",45.504745,10.980148,2015-03-30
1572368741,"Harkenclenus titus",41.648256,-87.924474,2015-06-20
1572378652,"Lycaena phlaeas",40.84374,-73.043584,2015-07-09
1572380174,"Celastrina ladon",42.306642,-84.400148,2015-04-18
1671716349,"Strymon melinus",36.969106,-122.040106,2015-03-25
1322993506,"Leptotes marina",33.973935,-117.931121,2015-04-14
1322993764,"Lycaena phlaeas",51.609489,5.055084,2015-06-04
1322993843,"Lycaena phlaeas",50.477745,6.518776,2015-06-24
1322993845,"Strymon melinus",34.013583,-117.790974,2015-06-11
1322994773,"Spalgis epeus",18.701228,73.388553,2015-04-04
1322998499,"Incisalia henrici",38.649814,-75.795814,2015-04-21
1323024619,"",35.817422,-81.180358,2015-04-11
1323024656,"Feniseca tarquinius",35.817422,-81.180358,2015-04-18
1323028576,"Calycopis cecrops",32.678183,-80.34346,2015-06-05
1580482893,"Glaucopsyche piasus",39.163142,-119.893798,2015-06-19
1580488964,"Strymon saepium",34.18592,-117.52322,2015-04-11
1580501183,"Glaucopsyche piasus",39.03117,-117.025589,2015-06-07
1580501248,"Euphilotes enoptes",39.03117,-117.025589,2015-06-07
1580501300,"Euphilotes enoptes",39.03117,-117.025589,2015-06-07
1580501360,"Celastrina ladon",39.03117,-117.025589,2015-06-03
1580502465,"Strymon melinus",30.155176,-97.297926,2015-05-09
1580506272,"Elkalyce comyntas",41.648994,-87.921739,2015-06-06
1580506300,"Cyaniris neglecta",41.783252,-87.578253,2015-06-09
1580506315,"Cyaniris neglecta",41.783252,-87.578253,2015-06-09
1586913756,"Jamides celeno",12.918237,77.641754,2015-05-16
1586914066,"Lycaena hippothoe",50.477117,6.5256,2015-06-14
1586914105,"Polyommatus amandus",41.91518,24.808416,2015-06-17
1586914233,"Polyommatus dorylas",48.593867,20.521088,2015-07-14
1586915699,"Lycaena phlaeas",49.22618,8.500478,2015-06-28
1586916427,"Lycaena tityrus",44.714789,20.51994,2015-06-20
1586916516,"Pseudophilotes baton",43.813794,3.741546,2015-03-22
1586920383,"Cyaniris semiargus",61.244842,24.02082,2015-06-28
1586922112,"Heodes hypophlaeas",40.84374,-73.043584,2015-07-09
1586931454,"Lycaena phlaeas",51.756916,5.962546,2015-05-10
1586935972,"Lycaena hippothoe",50.733802,6.244589,2015-06-13
1586936045,"Lycaena hippothoe",50.454098,6.522084,2015-06-28
1586936053,"Cyaniris semiargus",50.734561,6.243889,2015-06-13
1562869664,"",37.207177,-122.040695,2015-04-22
1562869732,"",37.184225,-122.140284,2015-04-29
1562869738,"",37.307478,-122.178361,2015-04-30
1562871254,"Strymon melinus",39.181159,-76.769618,2015-06-30
1562871378,"Leptotes marina",34.067388,-118.197894,2015-07-07
1562871478,"Apodemia mormo",23.476655,-109.448644,2015-07-05
1562896690,"Strymon melinus",38.625744,-77.540446,2015-06-28
1562941790,"Glaucopsyche lygdamus",45.340425,-75.868235,2015-06-27
1562945122,"Hypolycaena amasa",1.35351,103.770289,2015-07-12
1562947295,"Harkenclenus titus",42.651053,-87.851744,2015-07-05
1562958385,"Strymon melinus",38.625744,-77.540446,2015-06-28
1562973572,"Satyrium calanus",45.45608,-75.638123,2015-06-25
1562974914,"Glaucopsyche lygdamus",45.254554,-76.143665,2015-06-26
1562980479,"Elkalyce comyntas",40.110465,-88.17893,2015-05-09
1563414303,"Callicista columella",23.299,-106.44343,2015-06-04
1563432766,"",41.621712,-83.190021,2015-07-01
1563442342,"Spalgis epeus",1.423933,103.838667,2015-04-17
1233593976,"Satyrium spini",40.995544,0.735765,2015-05-31
1233593987,"Lampides boeticus",41.033247,0.72422,2015-06-06
1233595287,"Polyommatus icarus",48.857331,2.201167,2015-05-27
1233603209,"Cyaniris neglecta",39.65282,-84.225862,2015-06-07
1291059964,"Deciduphagus augustinus",37.477477,-122.291985,2015-03-18
1291059996,"Thecla iroides",37.685177,-122.429626,2015-03-19
1291059998,"Thecla iroides",37.685177,-122.429626,2015-03-19
1291060003,"Callophrys mossii",37.606043,-122.565848,2015-03-19
1291060004,"Thecla iroides",37.638161,-122.525328,2015-03-19
1291060007,"Callophrys mossii",37.723055,-122.551337,2015-03-19
1291060008,"Deciduphagus augustinus",37.778436,-122.463972,2015-03-19
1291060126,"Deciduphagus augustinus",37.351101,-122.173186,2015-03-25
1291060127,"Glaucopsyche lygdamus",37.351101,-122.173186,2015-03-25
1291060153,"Deciduphagus augustinus",37.477915,-122.29169,2015-03-26
1291060187,"Glaucopsyche lygdamus",37.499889,-122.316113,2015-03-30
1291060191,"Glaucopsyche lygdamus",37.499675,-122.316456,2015-03-30
1291060210,"Deciduphagus augustinus",37.359276,-122.179626,2015-03-31
1291060213,"",37.359276,-122.179626,2015-03-31
1291060407,"Lycaena phlaeas",35.549074,-80.494939,2015-04-11
1291060409,"Elkalyce comyntas",35.549074,-80.494939,2015-04-11
1291060462,"Glaucopsyche lygdamus",37.396869,-121.802276,2015-04-14
1291060789,"Glaucopsyche lygdamus",37.307478,-122.178361,2015-04-30
1291060835,"Glaucopsyche lygdamus",36.485202,-121.179408,2015-05-01
1291061011,"Celastrina ladon",47.729613,-117.144762,2015-05-07
1291061046,"Satyrium californica",38.515353,-122.082331,2015-05-12
1291061047,"Deciduphagus augustinus",38.504448,-122.089425,2015-05-12
1291061061,"Everes amyntula",38.491702,-122.029062,2015-05-12
1291061345,"Polyommatus icarus",51.375186,12.277297,2015-05-21
1291061579,"Thecla dryope",37.254152,-121.910572,2015-05-25
1291061673,"Thecla dryope",37.342611,-121.799001,2015-05-27
1291061688,"Leptotes marina",37.396869,-121.802276,2015-05-27
1291061693,"Strymon melinus",37.396869,-121.802276,2015-05-27
1291061773,"Strymon melinus",37.631578,-122.026842,2015-05-28
1291061900,"Strymon saepium",36.487749,-121.151459,2015-05-31
1291061931,"Thecla dryope",37.54672,-122.186751,2015-06-02
1291062053,"Strymon melinus",29.0425,-95.419722,2015-06-06
1291062432,"Calycopis cecrops",29.0425,-95.419722,2015-06-13
1291062445,"Strymon melinus",29.0425,-95.419722,2015-06-14
1291062726,"",36.033277,-112.12934,2015-06-22
1291062830,"",35.978946,-111.955979,2015-06-25
1291062836,"",35.968896,-112.128024,2015-06-25
1291063002,"Strymon melinus",37.553936,-122.091757,2015-06-30
1291063028,"Strymon melinus",29.0425,-95.419722,2015-06-27
1291063044,"Calycopis isobeon",29.0425,-95.419722,2015-06-26
1291063073,"Strymon melinus",29.0425,-95.419722,2015-07-01
1291063080,"Calycopis cecrops",29.0425,-95.419722,2015-06-30
1291063224,"Strymon melinus",37.403858,-121.793758,2015-07-08
1291065080,"Satyrium esculi",41.085044,0.858049,2015-06-21
1291065083,"Satyrium esculi",41.089573,0.842772,2015-06-21
1291065625,"Aricia cramera",41.028964,0.724218,2015-07-07
1291066256,"",2.694307,102.050492,2015-04-15
1291072201,"Fixsenia ontario",42.447668,-88.173625,2015-06-27
1291081579,"",16.566524,-94.816775,2015-07-02
1291091555,"Satyrium calanus",41.180834,-81.461882,2015-06-02
1702453499,"Leptotes marina",34.017436,-118.287803,2015-06-20
1702453579,"",39.160747,-119.895859,2015-06-19
1253297964,"Celastrina lucia",42.986057,-72.524888,2015-05-06
1253298000,"Elkalyce comyntas",42.986472,-72.494235,2015-05-16
1253298187,"Lampides boeticus",42.665797,-1.615047,2015-06-18
1253298261,"Satyrium calanus",41.768044,-71.404752,2015-06-27
1253298292,"Satyrium liparops",43.171491,-72.87444,2015-07-03
1253298382,"Lycaena cyna",30.780087,-104.055153,2015-07-11
1253298430,"Satyrium liparops",44.9617,-72.874632,2015-07-13
1253299013,"Panthiades bathis",16.720336,-92.659764,2015-06-12
1253305252,"Plebejus glandon",37.76597,-106.807777,2015-06-28
1253308026,"Lycaena dispar",45.468767,9.529497,2015-04-29
1253317567,"Euphilotes enoptes",36.462427,-121.923068,2015-06-16
1847416042,"Cacyreus marshalli",-33.947403,22.464093,2015-03-21
1847416726,"",-32.6866,18.5319,2015-05-02
1847444285,"Everes amyntula",39.419218,-105.070163,2015-05-28
1847482168,"Eumaeus childrenae",25.632562,-100.276224,2015-06-08
1847488050,"Dolymorpha jada",25.550007,-100.27047,2015-06-21
1847506286,"Incisalia eryphon",48.332517,-123.656445,2015-04-18
1847625226,"",30.626653,-87.91967,2015-04-18
1847625548,"Thecla ellida",-34.413663,-58.916191,2015-05-20
1847625710,"Euphilotes bernardino",34.163509,-118.624959,2015-06-01
1847625864,"",42.456692,-79.337898,2015-06-20
1847626041,"Satyrium caryaevorus",43.603732,-73.289376,2015-07-05
1847630858,"Emesis emesia",25.789188,-100.35028,2015-07-04
1143517302,"Strymon melinus",32.88495,-97.279016,2015-04-03
1143517371,"Mahathala ameria",22.977456,88.475792,2015-04-04
1143517501,"Psychonotis caelius",-27.498736,153.004253,2015-04-06
1143517535,"Strymon melinus",34.076763,-119.023991,2015-04-17
1143517662,"Deciduphagus augustinus",36.484084,-121.167612,2015-04-19
1143517751,"Thecla rufofusca",23.29926,-106.440632,2015-04-13
1143517758,"Calephelis arizonensis",31.400345,-111.090424,2015-04-22
1143517871,"Elkalyce comyntas",38.043105,-121.363659,2015-05-02
1143517872,"Strymon melinus",34.01738,-118.287878,2015-05-02
1143517986,"Strymon melinus",29.734756,-95.212101,2015-05-07
1143517988,"Strymon melinus",32.884525,-97.28061,2015-05-07
1143518434,"Catochrysops strabo",22.48457,114.101214,2015-05-17
1143518593,"Heliophorus epicles",26.498065,89.521006,2015-05-10
1143518673,"Elkalyce comyntas",39.072345,-76.774522,2015-05-24
1143518679,"Horaga onyx",22.476362,114.099906,2015-05-17
1143518837,"Elkalyce comyntas",34.967562,-95.554276,2015-05-18
1143518999,"Panthiades bathis",15.286455,-89.535628,2015-04-04
1143519096,"Strymon melinus",36.245853,-98.158661,2015-06-04
1143519155,"Elkalyce comyntas",38.129493,-97.434161,2015-06-05
1143519248,"Atlides halesus",34.029225,-116.336546,2015-05-25
1143519291,"Elkalyce comyntas",38.964248,-78.176996,2015-06-08
1143519430,"Elkalyce comyntas",38.888168,-76.554312,2015-06-06
1143519486,"",41.10184,-81.904267,2015-06-11
1143519487,"Lycaena phlaeas",41.101811,-81.904348,2015-06-11
1143519510,"Celastrina argiolus",51.604052,5.174174,2015-06-02
1143519612,"Lycaena dispar",52.084675,23.770558,2015-06-14
1143519618,"Elkalyce comyntas",39.616967,-84.091872,2015-06-14
1143519712,"",41.14574,-81.827773,2015-06-07
1143519760,"Mitoura gryneus",35.969327,-105.916899,2015-06-08
1143519914,"Brephidium exilis",37.647682,-122.152085,2015-06-21
1143519940,"Polyommatus icarus",50.641763,-1.924377,2015-06-21
1143519955,"Strymon melinus",36.033444,-112.12914,2015-06-22
1143520046,"Strymon melinus",35.976709,-111.985079,2015-06-24
1143520094,"Tarucus balkanica",41.727383,23.166132,2015-06-19
1143520122,"Strymon melinus",35.969035,-112.128172,2015-06-25
1143520174,"Lycaena phlaeas",40.289994,9.499183,2015-06-26
1143520178,"Lycaena dispar",42.512671,23.349662,2015-06-19
1143520180,"Satyrium acaciae",42.774235,23.390493,2015-06-20
1143520319,"",39.161279,-119.897918,2015-06-19
1143520397,"Elkalyce comyntas",39.558228,-89.788545,2015-06-30
1143520401,"Elkalyce comyntas",39.558597,-89.788558,2015-06-30
1143520519,"Elkalyce comyntas",38.179606,-84.095364,2015-07-03
1143520534,"Elkalyce comyntas",39.567458,-89.786955,2015-07-03
1143520536,"Elkalyce comyntas",39.567417,-89.786925,2015-07-03
1143520541,"Strymon melinus",30.563,-96.215944,2015-07-04
1143520594,"Callicista columella",33.185493,-115.775054,2015-07-03
1143520632,"Mitoura nelsoni",38.199772,-120.003297,2015-07-06
1143520743,"Elkalyce comyntas",41.253936,-81.540077,2015-07-01
1143520872,"Elkalyce comyntas",42.366662,-71.372095,2015-07-11
1143520925,"Lycaena phlaeas",41.101824,-81.90431,2015-07-10
1143520949,"Elkalyce comyntas",35.762174,-84.762288,2015-07-11
1143521094,"Strymon melinus",37.42985,-122.08389,2015-07-11
1143521121,"Elkalyce comyntas",37.738454,-97.270681,2015-07-14
1143521298,"Leptotes marina",34.115025,-118.267913,2015-07-12
1143521598,"Polyommatus thersites",48.746116,16.992588,2015-07-15
1143521603,"Phengaris nausithous",48.65178,16.83383,2015-07-15
1143521641,"Lycaena dispar",48.433383,20.418257,2015-07-14
1143521642,"Cupido argiades",48.593867,20.521088,2015-07-14
1143523554,"Calephelis arizonensis",31.416148,-111.194934,2015-06-12
1143523609,"Callophrys rubi",51.917707,-3.350523,2015-06-30
1143524331,"",37.66958,-119.58614,2015-06-26
1143531352,"Satyrium spini",41.089055,0.859079,2015-06-21
1143532416,"Lycaena salustius",-45.844969,170.256202,2015-04-24
1143547980,"Elkalyce comyntas",35.906505,-78.943516,2015-04-12
1143552180,"Polyommatus icarus",41.029838,0.722973,2015-07-06
1143554475,"Strymon melinus",37.940781,-77.627303,2015-07-03
1143557372,"",18.701228,73.388553,2015-05-31
1143565878,"Leptotes marina",21.074072,-101.275053,2015-07-14
1144276518,"Celastrina ladon",37.735387,-122.394837,2015-06-16
1144281657,"Melanis cephise",15.769197,-96.134143,2015-04-10
1144284951,"Strymon melinus",29.63468,-99.195442,2015-05-02
1584408509,"Incisalia henrici",36.648589,-76.495056,2015-04-17
1584408620,"Deciduphagus augustinus",37.129666,-76.468964,2015-04-13
1584422788,"Cyaniris neglecta",41.783252,-87.578253,2015-06-16
1584422873,"Elkalyce comyntas",41.783252,-87.578253,2015-06-16
1584423199,"Elkalyce comyntas",41.779214,-87.580624,2015-06-23
1586085197,"Phengaris arion",48.595822,18.756459,2015-07-15
1586100890,"Euphilotes battoides",45.345598,-117.227577,2015-06-16
1668787877,"Aricia cramera",41.059891,0.739866,2015-04-06
1668787917,"Polyommatus icarus",41.059082,0.717293,2015-04-19
1668787919,"Polyommatus icarus",41.040375,0.722228,2015-04-19
1668787944,"Cupido minimus",41.028657,0.709568,2015-04-25
1668788049,"Cupido minimus",41.056508,0.767007,2015-05-10
1668788054,"Lycaena tityrus",50.456234,6.456882,2015-05-12
1668788123,"Polyommatus icarus",51.375252,12.277683,2015-05-21
1668788161,"Polyommatus icarus",44.275093,19.887149,2015-05-20
1668788162,"Pseudozizeeria maha",22.325523,114.211011,2015-05-15
1668788164,"Aricia cramera",41.03866,0.725661,2015-05-24
1668788193,"Celastrina ladon",41.827068,-88.098244,2015-05-28
1668788214,"Polyommatus icarus",42.711735,-1.587165,2015-05-31
1668788224,"Polyommatus icarus",41.038383,0.722332,2015-05-30
1668788227,"Satyrium esculi",40.995544,0.735979,2015-05-31
1668788272,"Polyommatus icarus",41.039042,0.723577,2015-05-30
1668788318,"Aricia cramera",41.039365,0.723577,2015-06-07
1668788320,"Polyommatus icarus",41.039333,0.723619,2015-06-07
1668788322,"Polyommatus icarus",41.030398,0.717869,2015-06-06
1668788323,"Polyommatus icarus",41.028229,0.724092,2015-06-06
1668788325,"Satyrium spini",41.035869,0.728512,2015-06-06
1668788326,"Polyommatus icarus",41.033377,0.723877,2015-06-06
1668788327,"Polyommatus icarus",41.030495,0.71804,2015-06-06
1668788337,"Polyommatus icarus",42.674319,21.202154,2015-05-30
1668788338,"Polyommatus icarus",42.674319,21.202154,2015-05-29
1668788357,"Cyaniris semiargus",50.476981,6.520321,2015-06-14
1668788359,"Cyaniris semiargus",50.475916,6.522896,2015-06-14
1668788392,"Satyrium spini",42.665797,-1.615047,2015-06-18
1668788393,"Iraota timoleon",22.326687,114.211782,2015-06-18
1668788397,"Cyaniris semiargus",50.564049,6.426873,2015-06-20
1668788429,"Polyommatus icarus",41.032071,0.737522,2015-06-20
1668788430,"Polyommatus icarus",41.032201,0.736878,2015-06-20
1668788431,"Polyommatus icarus",41.028284,0.724518,2015-06-20
1668788439,"Pseudophilotes vicrama",41.72764,23.170424,2015-06-19
1668788440,"Polyommatus icarus",42.71448,24.350681,2015-06-14
1668788452,"Plebejus argyrognomon",42.714228,24.347935,2015-06-15
1668788453,"Polyommatus daphnis",41.72828,23.184929,2015-06-18
1668788455,"Satyrium spini",41.931848,24.84762,2015-06-16
1668788460,"Celastrina argiolus",42.707921,24.348965,2015-06-15
1668788577,"Pseudozizeeria maha",22.425238,114.083545,2015-07-01
1668788630,"",22.326656,114.212094,2015-07-10
1668788815,"Apodemia mormo",34.047648,-116.566633,2015-05-06
1668788816,"Echinargus isola",34.048335,-116.568428,2015-05-06
1668789259,"Polyommatus icarus",41.030495,0.717826,2015-07-09
1668790169,"Polyommatus icarus",44.241682,4.556494,2015-06-06
1668790887,"Polyommatus icarus",44.275093,19.887149,2015-05-20
1668791259,"Cupido alcetas",41.167671,15.343523,2015-05-09
1668792628,"Polyommatus icarus",48.43304,2.082199,2015-06-04
1668793598,"Celastrina argiolus",44.714789,20.51994,2015-04-28
1668798604,"Phengaris arion",45.180509,7.01138,2015-07-08
1668799997,"Cacyreus marshalli",46.180457,11.068294,2015-07-04
1668821136,"Lycaena phlaeas",37.86269,15.033766,2015-04-14
1668821163,"Aricia agestis",37.651001,14.98262,2015-04-17
1668821204,"Glaucopsyche alexis",37.203323,15.014921,2015-04-17
1668827183,"Polyommatus escheri",42.8882,-2.585365,2015-06-20
1668855696,"Elkalyce comyntas",42.746978,-78.609428,2015-05-14
1668855722,"Elkalyce comyntas",43.05825,-78.972436,2015-05-17
1668856169,"Elkalyce comyntas",42.803658,-78.644561,2015-07-15
1668856229,"Brephidium exilis",35.615091,-115.353162,2015-05-12
1668877587,"Cyaniris semiargus",45.147871,6.416101,2015-07-11
1668878905,"Satyrium spini",45.160962,6.42344,2015-07-12
1668888312,"Aricia artaxerxes",45.156467,6.494036,2015-07-13
1668888399,"Plebejus optilete",45.157461,6.494658,2015-07-13
1668888423,"Plebejus idas",45.143513,6.492834,2015-07-13
1668888452,"Lycaena tityrus",45.164334,6.493349,2015-07-13
1668888458,"Polyommatus damon",45.151866,6.494207,2015-07-13
1668897067,"Polyommatus eros",45.087179,6.464489,2015-07-14
1668897069,"Plebejus glandon",45.087062,6.460905,2015-07-14
1668897106,"Lycaena tityrus",45.087421,6.462471,2015-07-14
1890673540,"Cyanophrys longula",16.720849,-92.659314,2015-05-13
1890674711,"Strymon melinus",30.215451,-97.64679,2015-04-30
1890694606,"Strymon melinus",38.268427,-121.432025,2015-03-29
1890727218,"Icaricia icarioides",35.977694,-111.983279,2015-06-24
1640027699,"Callophrys niphon",44.748265,-90.96695,2015-04-29
1640027817,"Pseudozizeeria maha",1.306801,103.765769,2015-05-22
1640027913,"Callophrys niphon",46.417187,-91.374995,2015-05-22
1640027921,"Lycaena gorgon",40.71532,-122.62854,2015-05-30
1640027956,"Polyommatus icarus",51.26836,12.386022,2015-06-08
1640028075,"Cyaniris semiargus",50.474168,6.51736,2015-06-24
1640028157,"Cyaniris neglecta",40.316281,-82.660659,2015-07-05
1640028177,"",37.754797,-119.479719,2015-06-26
1640028180,"",37.385603,-118.178896,2015-07-08
1640028193,"Cyaniris semiargus",50.377875,6.478254,2015-07-10
1640029048,"Cyaniris neglecta",41.580649,-83.593492,2015-06-18
1640029425,"Lycaena xanthoides",33.068971,-116.598108,2015-06-16
1640034717,"Polyommatus icarus",50.321354,9.548299,2015-05-14
1640037950,"Lycaena xanthoides",38.026995,-122.513845,2015-06-18
1640039228,"",40.171489,-105.215185,2015-07-02
1640045533,"Cyaniris semiargus",50.734164,6.244267,2015-06-13
1640045534,"Cyaniris semiargus",50.403135,6.672977,2015-06-26
1640045546,"Phengaris arion",50.200792,6.62408,2015-06-27
1640058113,"Polyommatus icarus",41.717827,1.993725,2015-05-16
1640058127,"Callophrys rubi",41.666415,1.991131,2015-05-16
1640058139,"Polyommatus thersites",41.717837,1.993755,2015-05-16
1640058214,"Lampides boeticus",41.666415,1.991131,2015-05-16
1640058260,"Polyommatus escheri",41.717837,1.993755,2015-05-16
1640113565,"Celastrina ladon",38.668222,-121.19113,2015-05-08
1640124567,"Laeosopis roboris",42.88375,-2.808949,2015-06-20
1640127403,"Callophrys rubi",51.153245,3.461047,2015-06-21
1677266704,"Callicista columella",33.767913,-118.09888,2015-04-04
1677274912,"",38.657767,-121.196859,2015-05-08
1677280483,"Lycaena tityrus",45.087426,6.463308,2015-07-14
1677280527,"Lycaena hippothoe",45.086291,6.466184,2015-07-14
1677287660,"Mitoura gryneus",44.519694,-77.251006,2015-05-23
1677298174,"Plebejus idas",40.59567,23.116608,2015-06-07
1677299415,"Polyommatus amandus",40.593026,23.119011,2015-06-07
1677299426,"Polyommatus amandus",40.593547,23.118668,2015-06-07
1677302550,"Plebejus argus",40.59647,23.115578,2015-07-05
1677306284,"",29.27041,-103.301839,2015-05-07
1850903980,"Satyrium acadica",43.423814,-80.262165,2015-07-05
1850903985,"Satyrium calanus",43.416742,-80.268372,2015-07-05
1850946906,"Apodemia nais",32.412015,-110.707476,2015-06-08
1850964356,"Callophrys rubi",42.028157,-8.158856,2015-05-26
1850987753,"Acytolepis puspa",22.481418,114.099412,2015-05-17
1850988143,"Neopithecops zalmora",22.482627,114.100399,2015-05-17
1850988169,"Echinargus isola",35.911146,-111.782069,2015-05-28
1850988188,"Polyommatus coridon",42.679096,-1.606692,2015-06-18
1850988197,"Chilades laius",22.325465,114.210917,2015-06-29
1850988199,"Plebejus argus",50.819081,-1.667105,2015-06-28
1850988264,"Acytolepis puspa",22.235795,113.852773,2015-05-18
1571056270,"",36.44026,-121.813685,2015-03-16
1571066147,"Euselasia auriantiaca",19.445955,-102.085519,2015-03-28
1571073399,"Satyrium calanus",40.93619,-81.624737,2015-06-26
1571077713,"Elkalyce comyntas",41.010423,-81.397717,2015-06-30
1571124878,"Elkalyce comyntas",37.18348,-91.174228,2015-06-06
1571124918,"Feniseca tarquinius",37.18348,-91.174228,2015-06-06
1571130827,"Flos apidanus",1.423933,103.838667,2015-05-07
1571164950,"Leptotes marina",33.863458,-112.12136,2015-05-14
1571168926,"Strymon melinus",33.88099,-112.141533,2015-04-10
1571190816,"Glaucopsyche lygdamus",43.62539,-73.141136,2015-05-30
1571195848,"Satyrium w-album",45.491991,10.988114,2015-06-09
1227715306,"",37.018,-121.691952,2015-04-26
1227715723,"Celastrina lucia",47.730852,-117.159506,2015-05-07
1227716094,"Glaucopsyche alexis",43.07745,11.677595,2015-05-11
1227716707,"Lycaeides melissa",43.569936,-103.475294,2015-06-06
